class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,diversity_score,selected_rank,feature_backbone,selection_method
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt03_seed5101001299884561223_00001_.txt,0.15591904520988464,42,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt01_seed2632788402067224851_00001_.txt,0.14680178463459015,43,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt12_seed964332990288237059_00001_.txt,0.14426679909229279,44,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt05_seed8756902430631381168_00001_.txt,0.1417074203491211,45,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt02_seed3673264772762070066_00001_.txt,0.13279174268245697,46,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt09_seed2857245317772237414_00001_.txt,0.12917733192443848,47,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.png,D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000803_prompt03_seed7011921410183949160_00001_.txt,0.12751412391662598,48,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.png,D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_001286_prompt01_seed2738086494977315478_00001_.txt,0.12224934995174408,49,lpips_alex,Greedy Farthest Point Sampling
D10,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D10/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D10_D10_transverse_crack_China_MotorBike_000889_prompt03_seed5407541292134052657_00001_.txt,0.11990156024694443,50,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt01_seed1269655348041117811_00001_.txt,0.0,1,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001172_prompt05_seed4460841427010373874_00001_.txt,0.6217394471168518,2,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.png,D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000438_prompt10_seed5370880433364998969_00001_.txt,0.6168249249458313,3,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.png,D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001234_prompt11_seed308259579723674290_00001_.txt,0.5957244634628296,4,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt02_seed4745376501568043052_00001_.txt,0.5758610963821411,5,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001164_prompt11_seed7593414303736113571_00001_.txt,0.5481628775596619,6,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt06_seed5381951173910731901_00001_.txt,0.5352311134338379,7,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.png,D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000387_prompt04_seed2109514163081319372_00001_.txt,0.5314996242523193,8,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000821_prompt01_seed165304296908271717_00001_.txt,0.5291786193847656,9,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.png,D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000840_prompt04_seed7344819983202158106_00001_.txt,0.5250451564788818,10,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.png,D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000508_prompt01_seed6886447661993870038_00001_.txt,0.5232802629470825,11,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt09_seed2895747597325799849_00001_.txt,0.4933995008468628,12,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000484_prompt12_seed4696235690447365942_00001_.txt,0.4732946455478668,13,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.png,D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000795_prompt04_seed8050755063060302134_00001_.txt,0.4658178985118866,14,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt09_seed2245433086738033622_00001_.txt,0.4643821120262146,15,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.png,D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt12_seed8769227019387644164_00001_.txt,0.4510727822780609,16,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt07_seed8933906765736019174_00001_.txt,0.4501572251319885,17,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt05_seed6387987249916519247_00001_.txt,0.4470110535621643,18,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt09_seed4459833802442578751_00001_.txt,0.4369780421257019,19,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000680_prompt13_seed2919149075579195056_00001_.txt,0.4183650612831116,20,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt02_seed8505953051302299354_00001_.txt,0.41511812806129456,21,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt04_seed5460780870354917680_00001_.txt,0.4126926064491272,22,lpips_alex,Greedy Farthest Point Sampling
